cluster_id,score,summary
30,"[0.58205878 0.97523649 0.49760154 0.84765935 0.8882984  0.88744413
 1.0905886  1.00205266 1.00846717 0.85169945 0.99755597 0.89686763
 0.8330751  1.18258482 0.9697796  0.58868962 1.19596571 1.36574616
 1.35893865 0.88636619 0.83368372 1.35664513 0.78379556 0.36960352
 0.81748131 0.16676298 0.81358166 1.25888346 0.99772581 1.19360031
 1.40095474 1.41493894 1.32441505 1.32372228 1.44396442 1.20772064
 0.89326135 0.79912913 1.37726983 0.93672229 1.17969732 0.83277286
 1.15385359 1.00644412 0.89457529 1.26967224 1.14889293 1.33321163
 0.95286671 1.08434706 1.26911466 0.72583261 0.99886259 1.06568227
 1.30778662 0.57731941 1.02004575 0.46333164 0.78922418 1.35820789
 1.09847742 0.84176358 1.42889956 1.13966058 1.15353652 1.01757443
 0.78813976 1.37429501 0.74696052 1.21237654 1.00884287 1.33563033
 0.75885575 0.92164165 0.83351601 1.02802283 1.12130609 0.80543367
 1.3776262  0.54010314 1.09147325 1.04938575 1.09167256 0.96172965
 0.96617629 0.85726089 0.95512848 0.8749672  1.20082115 0.67853142
 1.18295755 1.59688765 0.57611711 1.0021933  1.00067317 0.91693515
 0.9348821  1.26058014 0.87346911 0.37189346 1.15133136 0.6514131
 1.16857812]",Ronaldo đã yêu_cầu BLĐ_MU cho_phép anh ra đi và sự_thực_là nếu người đại_diện Jorge_Mendes đem lại những tin_tức tốt_lành hơn trong các buổi làm_việc của ông với các CLB giàu có khác giờ này CR7 rất có_thể đã được giới_thiệu là tân_binh của một đội bóng khác.Trước_mắt người đá ở vị_trí của Ronaldo mùa trước sẽ là Martial nhưng chắc_chắn tiền_đạo người Pháp còn cần thêm thời_gian để cho thấy anh xứng_đáng giữ vai đó một_cách lâu_dài.Ở hàng thủ Harry_Maguire một lần nữa được chọn ở bên phải của hàng phòng_ngự trung_tâm cho thấy rõ Ten_Hag có kế_hoạch sử_dụng anh ở đâu trong mùa giải nàyĐây là trận thứ hai trong chuyến du đấu này Maguire chơi ở vị_trí trung_vệ phải với Victor_Lindelof chuyển sang cánh trái.Trong số những người ngồi vào chiếc ghế nóng thay Sir_Alex không một HLV nào thành_công trong việc duy_trì khả_năng kiểm_soát và chuyền bóng của MU.Bên cánh phải Diogo_Dalot đã được thông_báo vào cuối mùa giải trước rằng anh nằm trong kế_hoạch của Ten_Hag và ông thầy người Hà_Lan đã làm đúng như lời hứa của mìnhHậu_vệ phải là một vị_trí mà nhiều người tin rằng Man_United cần phải cải_thiện.Đáng chú_ý trong khi Martial liên_tục nổ súng thì tiền_đạo đình_đám nhất của MU là Cristiano_Ronaldo lại vẫn chưa hội quân cùng cả đội.Tuy Van_de Beek từng là học_trò cưng của HLV Ten_Hag ở Ajax song chưa có gì đảm_bảo anh sẽ được trọng_dụng khi trở_lại MU sau giai_đoạn thi_đấu cho Everton theo dạng cho mượn.Những gì diễn ra ở 3 trận giao hữa vừa_qua của MU cho thấy Ten_Hag sẽ xây_dựng Quỷ đỏ trở_thành đội bóng kiểm_soát và chuyền bóng nhiều
31,"[0.11297205 0.79575396 1.41772674 0.98259096 0.76433961 1.076721
 0.95520823 1.20136282 0.96780219 1.35692546 0.80812357 0.94592567
 0.9482866  1.21837892 0.99473891 0.98943061 0.72702878 1.13123363
 1.13633687 0.53374049 1.53824392 0.71013031 0.90060703 1.14548161
 0.88321757 1.23160994 0.89303855 1.50272095 1.18288236 1.06610959
 0.76366217 1.87790585 0.99739065 1.24706344 1.02776815 0.86253765
 0.87863618 1.20169603 1.13519659 1.38273831 1.17878444 0.9407692
 0.75730499 0.63001979 1.04676921 1.00824528 1.2034764  0.99426059
 0.6615677  1.35060204 1.30379333 0.7054384  0.88637501 0.68733664
 1.13207427 0.61372535 0.86065395 0.59491903 1.40425095 1.42926127
 1.17154092 0.38295978 1.29576896 1.21391498 1.24757467 0.90322332
 1.36838341 0.61815725 0.69718989 1.2084449  1.03614081 1.57509281
 0.80101201 1.17131503 0.18906836 0.99541031 0.67692288 0.68322241
 1.1283068  1.09135632 1.24949726 1.04900901 1.04739399 1.11329454
 0.31458064 0.74021897 0.58357414 1.44402374 0.97984336 1.20012654
 1.02098906 1.56743933 0.99710722 1.00517502 0.53007341 1.30500425
 0.44414279 0.95595966 0.93671758 1.32769879 0.85812731 0.82316806
 1.1044325  1.18412312 0.85811956 0.8848579  1.25789163 0.89118819
 0.81464074 1.17368407]",Những nạn_nhân lớn nhất sẽ là Libya Tunisia Ai_Cập và Liban khi một báo_cáo kinh_tế do SP cảnh_báo các nước này phụ_thuộc nhiều vào nguồn cung lúa_mì cùng các loại ngũ_cốc khác từ Nga và Ukraine.Nhiều tổ_chức quốc_tế đã lên_tiếng cảnh_báo rằng các nhóm yếu_thế ở những nước đang phát_triển sẽ là đối_tượng chịu ảnh_hưởng lớn nhất khi giá dầu và lương_thực tăng cao do xung_đột tại Ukraine.Những nước này có_thể đẩy_mạnh nhập_khẩu năng_lượng và tài_nguyên từ Nga nhưng vẫn cần duy_trì mối quan_hệ tốt với các nền kinh_tế lớn trong khối đầu_tiên vốn đóng vai_trò quan_trọng cho xuất_khẩu.Cách_xa lục_địa già người dân ở các khu_vực khác như Trung_Đông và châu_Phi cũng đang chịu áp_lực lớn khi tác_động lan tỏa từ cuộc xung_đột Nga_Ukraine lan ra toàn_cầu.Giá năng_lượng đã tăng vọt trong năm nay sau khi Nga đổ quân vào Ukraine và các lệnh trừng_phạt của phương Tây áp lên Moscow.Trong khi đó các biện_pháp tài_khóa nhằm giảm_thiểu tác_hại cho người tiêu_dùng và tránh căng_thẳng xã_hội sẽ lại càng gây áp_lực lên việc củng_cố chính_sách tài_khóa của các chính_phủ sau đại_dịch.Tương_tự như cuộc khủng_hoảng tài_chính toàn_cầu vào năm 20072008 các ngân_hàng trung_ương và chính_phủ trong mùa dịch đã nới_lỏng chính_sách tiền_tệ và tài_chính để hỗ_trợ nền kinh_tế trước_tác_động tàn_phá của đại_dịch.Giới quan_sát cho rằng tình_trạng gián_đoạn chuỗi cung_ứng do các đợt phong_tỏa ở Trung_Quốc và xung_đột Nga_Ukraine có_thể mang đến cho Đông_Nam_Á miếng bánh lớn hơn trong thương_mại toàn_cầu
32,"[1.34005757 1.07952471 1.00831852 1.17601403 0.86763247 1.15996782
 1.13091167 0.74608027 1.37799815 0.78699442 0.95160482 0.921647
 0.86333151 0.75087798 1.10791957 0.90627227 0.79114867 1.38834161
 0.83515701 1.04232805 0.87862533 0.97044952 1.14166839 0.77712863]",Theo phản_ánh của người dân liên_tiếp trong các ngày 12 137 trên địa_bàn hai huyện Quốc_Oai và Hoài Đức Hà_Nội xảy ra các vụ cướp tài_sản đối_tượng sử_dụng hung_khí rất nguy_hiểm.Các đối_tượng này gồm Lương_Tài Thực_SN 2006 trú tại huyện Quốc_Oai Đinh_Doãn_Phúc_SN 2004 Phạm_Tuấn_Anh SN 2007 Nguyễn_Bá_Thành_SN 2006 và Cao_Quang Tùng SN 2006 cùng trú tại Trạm_Trôi huyện Hoài_Đức.Ngày 157 Phòng Cảnh_sát hình_sự Công_an TP Hà_Nội phối_hợp với công_an hai huyện Quốc_Oai và Hoài Đức bắt_giữ 5 đối_tượng để điều_tra về hành_vi cướp_giật tài_sản
33,"[0.44107566 1.34937026 1.08645829 1.24240718 0.60751158 1.41101381
 0.76073882 1.36347894 0.94059605 0.96437534 1.16071568 0.73476515
 1.07783166 1.36386726 1.26807721 0.53185335 0.74786981 1.27594719
 1.02454482 1.08520051 1.14197575 0.55224748 0.91196153 0.62770165
 0.55984901 1.27852555 1.34459181 1.12289289 1.34762192 1.19368071
 1.31669015 0.65274056 0.86416198 1.04547851 0.8654872  1.13547349
 1.20876056 1.11880189 0.95989849 1.02458089 0.97378947 0.48603772
 0.82935222]",Các nhà phân_tích năng_lượng đã đặt câu hỏi rằng G7 làm thế_nào để áp_đặt trần giá cho dầu của Nga đồng_thời cảnh_báo rằng kế_hoạch này có_thể phản_tác_dụng nếu những người tiêu_dùng quan_trọng không tham_gia kế_hoạch.Còn ông Brenda_Shaffer thành_viên cấp cao tại Trung_tâm năng_lượng toàn_cầu của Hội_đồng_Đại Tây_Dương cho rằng một_khi đặt giới_hạn giá đối_với dầu_Nga thì đồng_nghĩa với việc thừa_nhận rằng dầu đó không phải là bất_hợp_pháp đó là hợp_pháp và không có hậu_quả gì khi mua dầu Nga.Khối này từng nhận khoảng 25 lượng dầu nhập_khẩu từ Nga và là một trong những khách_hàng quan_trọng nhất của Điện_Kremlin.Ngày 306 Phó_Thủ_tướng Nga_Alexander_Novak tuyên_bố những nỗ_lực hạn_chế giá dầu_mỏ của nước này có_thể dẫn đến mất cân_bằng trên thị_trường và đẩy giá dầu lên cao hơn.Đại_sứ Ba_Lan tại Liên_minh_châu_Âu EU_Andrzej_Sados xác_nhận rằng EC đang tiến_hành thảo_luận với gói trừng_phạt mới nhất và khẳng_định Ba_Lan muốn Liên_minh_châu_Âu áp_đặt nhiều hạn_chế hơn đối_với dầu của Nga
34,"[1.0412801  0.95145862 1.03057397 0.65574164 0.64800619 1.17344436
 0.97487698 1.20019721 0.90111458 1.11018712 1.46041432 1.23590218
 1.30083871 0.89223579 0.87162997 0.92059408 0.93881728 1.09833018
 1.13472777 1.05287535 1.08397987 0.65664973 0.666124  ]",Công_an quận Tân_Bình nhận được tin báo đã nhanh_chóng có_mặt phá khóa vào trong thì thấy ông T đã tử_vong trong tư_thế treo cổ.Nhận tin báo_công_an địa_phương đến hiện_trường phá cửa và phát_hiện anh T đã tử_vong nên tiến_hành phong_tỏa khám_nghiệm tử_thi.Chị H được phát_hiện nằm trên nệm và cũng đã tử_vong do bị đâm
35,"[1.0934471  1.49214598 1.24263782 1.10093367 0.773644   0.54243899
 0.87781331 1.05634209 1.32786554 1.11569835 1.07957226 0.63359421
 0.69651577 1.06581456 0.92697632 1.26889468 1.09243808 1.03946459
 0.88759307 0.68616963]",Đến khoảng 13 h cùng ngày trong lúc đang ăn_nhậu giữa Tiệp_và_Công xảy ra mâu_thuẫn do Tiệp cho rằng Công khinh_thường mình nên đã đi vòng ra phía sau lưng Công rồi rút dao bấm thủ sẵn trong túi quần ra đâm vào vai Công.Đến khoảng 13 giờ 30 phút cùng ngày trong lúc đang ăn_nhậu Tiệp_và_Công xảy ra mâu_thuẫn Tiệp cho rằng Công không tôn_trọng mình và đi đến chỗ rút dao bấm trong túi quần đâm Công
36,"[0.27247023 0.7708877  0.58595493 0.56648653 0.6079837  1.2312721
 0.92438704 1.29202672 1.05230732 0.36208938 0.50045463 0.48358463
 1.1773805  1.30324333 1.06812632 1.29760501 0.57987237 0.52874576
 1.37374377 0.89070432 0.98961398 1.36182847 0.85646913 0.85895293
 0.94054006 1.11121778 0.89665188 1.42207494 1.41766457 1.38848847
 0.99045158 0.92100239 1.11448981 1.20624579 1.60686202 1.43718696
 1.35037522 0.50629916 0.87893849 1.00715065 0.94004208 0.85048365
 1.156709   0.84408819 1.04382966 1.36874556 1.03089618 0.7587379
 1.78704944 0.88590039 1.20168738]",Theo đó Căn_cứ theo quy_định tại Điều 12 Nghị_định 872020N_ĐCP người dân đăng_ký khai_sinh đăng_ký_kết_hôn trực_tuyến sẽ được nhận bản điện_tử có mã QR của các giấy_tờ hộ_tịch này.Hiện_tại khi công_dân thực_hiện các thủ_tục đăng_ký cư_trú dẫn đến thay_đổi thông_tin trong Sổ hộ_khẩu Sổ tạm_trú thì cơ_quan đăng_ký cư_trú có trách_nhiệm thu_hồi Sổ hộ_khẩu Sổ tạm_trú đã cấp và thực_hiện điều_chỉnh cập_nhật thông_tin trong Cơ_sở dữ_liệu về cư_trú theo quy_định_Luật_Cư_trú 2020 và không cấp mới cấp lại Sổ hộ_khẩu Sổ tạm_trú.Sau khi hồ_sơ đăng_ký khai_sinh được tiếp_nhận thành_công người yêu_cầu nhận được mã_số đăng_ký và thời_gian trả kết_quả hồ_sơ người yêu_cầu đến Ủy_ban nhân_dân xã phường nhận kết_quả.Theo quy_định tại Thông_tư 012022TTBTP các loại giấy_tờ khác như trích_lục khai_tử trích_lục đăng_ký giám_hộ trích_lục đăng_ký chấm_dứt giám_hộ trích_lục đăng_ký_nhận cha_mẹ con giấy xác_nhận tình_trạng hôn_nhân giấy_báo_tử cũng đã có bản điện_tử thay_thế cho bản giấy.Thực_hiện chỉ_đạo của Thủ_tướng tại Công_văn 1493BHXHCSYT từ ngày 162021 người_bệnh đi khám chữa bệnh sử_dụng hình_ảnh thẻ BHYT trên ứng_dụng VssID để thay_thế cho thẻ BHYT giấy.Mã_số sổ hộ_khẩu online là thông_tin người dân cần biết và ghi_nhớ để thuận_tiện cho các thủ_tục hành_chính
37,"[0.89335604 1.07472565 1.00385448 0.8348169  1.01069764 1.18539493
 0.5233262  0.59234713 1.17170028 1.23731602 0.32068919 1.08221001
 0.89650211 1.1696154  0.82637548 0.56917541 1.39767703 0.92908808
 1.3736879  0.95612741 1.06219616 1.10110963 1.34256596 0.74028556
 1.39073425 1.31442516]",Tổng_số giấy đăng_ký lưu_hành thuốc hết hạn trong năm 2023 là 3741 thuốc trong đó 2952 thuốc trong nước 789 thuốc nước_ngoài.Được biết tổng_số giấy đăng_ký lưu_hành thuốc hết hạn trong năm 2022 là 10095 thuốc trong đó 6851 thuốc trong nước 3244 thuốc của nước_ngoài.Điều này cũng là một trong những nguyên chính gây tình_trạng thiếu thuốc tại các cơ_sở y_tế
38,"[1.55560993 0.56364462 1.20946996 1.39713363 0.40275069 0.92592914
 0.75424959 1.22574732 0.88709788 0.68088228 0.68890566 0.67110445
 1.45850058 1.46088011 1.26196232 1.29475283 1.28645869 0.81244913
 0.8867072  1.23195524 0.77476092 0.72883045 1.10356389 0.43173798
 1.06310653 0.30596474 0.82413665 1.31017251 0.95645089 0.87063484
 1.04221267 0.73671027 0.67818748 1.09971156 1.47194094 1.23316278
 1.54500247 0.71320178 0.709257   1.29390786 1.17347132 0.87298772
 1.00974718 0.73607635 1.65887197]",Cũng với 6 cặp số này nhiều năm trước anh NH từng 4 lần trùng thưởng vé_số Vietlott với tổng_số tiền hơn 120 triệu đồng.Với số tiền trúng thưởng này tôi sẽ dùng để mở_rộng kinh_doanh tạo thêm việc_làm cho người lao_động góp_phần phát_triển kinh_tế xã_hội anh NH cho biết thêm.Chứng từ chuyển tiền trả thưởng của Vietlott được đại_diện Phòng An_Ninh Công_an tỉnh Khánh_Hòa cùng anh NH và anh T kiểm_tra kỹ_lưỡng trước khi ngân_hàng chuyển tiền vào tài_khoản của người trúng thưởng.Tôi đã kiên_trì nuôi_dưỡng các cặp số này trong 6 năm và đến ngày 147 vừa_qua tôi mua rất nhiều vé_số Vietlott loại_hình Power_655 trong có 1 vé bao 7 bao_gồm 7 cặp số và may_mắn vé này có 6 cặp trùng với kết_quả trúng thưởng giải Jackpot 1 là 112529373952.Trước đó tại kỳ quay số mở thưởng ngày 67 sản_phẩm Mega 645 01 khách_hàng là chủ thuê_bao của nhà mạng_Mobifone cũng đã trúng Jackpot trị_giá hơn 668 tỷ đồng khi mua vé qua kênh điện_thoại_di_động Vietlott_SMS
39,"[0.1917375  1.54611474 1.2670157  0.47446074 1.03503612 0.74755468
 0.95482893 1.07530517 1.05467964 1.19426177 0.57223909 1.00144453
 0.94219877 1.31309601 1.31640872 0.94936275 1.09315169 0.71134927
 1.20672362 1.27115012 0.38917176 1.00632473 1.67170202 1.37534536
 1.09937846 1.64236313 1.08876112 1.35257726 1.42984163 1.19129654
 0.82117097 1.38396419 1.58998664 0.8443861  1.51021717 1.06214298
 1.08573956 1.10199239 0.70959446 1.15852097 1.46713414 1.27219767
 0.68404171 0.835262   0.51251923 0.76489529 1.30490037 0.41827129
 1.18270734 0.7880325  0.56007601 0.9947237  1.21457557 1.03471026
 1.33532959 1.33383384 0.7501373  1.0732586  0.7141694  0.50813428
 0.98860692 1.04482839 1.28471415 0.67338457 0.74156388 0.59383976
 0.26812099 1.12969972 1.12007423 1.09938453 1.25024343 0.85759468
 1.28653841 0.74140677 1.32582101 1.21464221 0.62957981 1.175481
 0.6605557  0.78682521 0.96995659 1.16997415 1.64136132 0.74715218
 0.60274739 1.2811366  0.73217603 0.65422787 1.19255216 0.51786597
 0.73259818 0.90833992 1.38436451 1.35166812 1.25969109 0.85789348
 1.38051709 1.09771832 1.13062842 1.24163162 1.06070753 1.28212274
 0.94446862 0.83471379 0.89964511 0.78098389 1.39387739 0.95330676
 0.40746256 1.04311704 0.84065344 0.61258364 0.77995588 1.05641014
 0.81257366 0.92007796 0.27309836 0.95929353 1.07552217 1.02849678
 0.80576129 0.90973606 1.21257014 1.20424803]",Nếu có_thể mang về 1 trung_phong thi_đấu ổn_định hơn và làm điểm_tựa ở khu_vực bảng rổ Danang_Dragons sẽ có những bước chuyển mình tích_cực nhất là khi họ thi_đấu không tệ trong các trận đấu trước Saigon_Heat và Ho Chi_Minh_City Wings.Trong đó ở giải bóng_rổ ban tổ_chức cho vận_hành hệ_thống bán vé và kiểm_soát lượng khán_giả đến sân thông_qua ứng_dụng điện_tử nhiều hoạt_động giải_trí được đưa vào quãng nghỉ giữa các hiệp đấu trong hiệp đấu hoặc trước khi hai đội ra sân qua đó duy_trì thường_trực không_khí sôi_động để khán_giả không có thời_gian nghỉ Thực_tế điều đó tạo nên sức hút lớn với khán_giả nhất là giới trẻ nên mới có chuyện đi xem VBA như một xu_hướng coi các sân đấu của VBA như một điểm hẹn của giới trẻ.Nhiều cổ_động_viên rất chia_sẻ với cái khó của khâu tổ_chức một giải chuyên_nghiệp là luôn phải làm mới để hấp_dẫn khán_giả qua các hoạt_động bên lề trước trong và sau trận đấu cũng như nâng chất_lượng các trận đấu.Gần nhất trận derby hay còn gọi là trận đấu giữa hai đội bóng cùng thành_phố giữa chủ nhà ThangLong_Warriors và Hanoi_Buffaloes vào tối 127 tại_Nhà thi_đấu quận Tây_Hồ đã thực_sự cho thấy sức hút của VBA vốn được xem là đi trước nhiều giải vô_địch quốc_gia ở nhũng môn đấu khác hiện_nay về cung_cách tổ_chức với đặc_điểm nổi_bật nhất là tính giải_trí cao bên cạnh sự tương_tác liên_tục trên mạng xã_hội cùng sự truyền_thông rộng_rãi trên nhiều nền_tảng.Vươn lên dẫn trước 20 điểm sau 2 hiệp đấu phòng_ngự kiên_cường trước màn lội ngược dòng của Cantho_Catfish và sự tỏa sáng đúng lúc của dàn nội binh sau khi Edward_Horton bị truất quyền thi_đấu Danang_Dragons đã có chiến_thắng đầu_tay ở VBA 2022.Vấn_đề không chỉ là tiếp_tục thu_hút nhiều cầu_thủ ngoại cầu_thủ Việt_kiều để nâng chất_lượng giải đấu đồng_thời nâng chất_lượng cầu_thủ nội mà vẫn phải có thêm những hoạt_động mới để người hâm_mộ tiếp_tục tìm đến các nhà_thi_đấu diễn ra các trận đấu của VBA_2022 và những mùa sau_này.Đây cũng là điều dễ hiểu khi bóng_rổ Việt_Nam vẫn chưa_thể so_sánh với những quốc_gia phát_triển khác trên toàn thế_giới khiến sự thay_đổi và thích_ứng trong trận đấu của ông không bằng những người đồng_nghiệp trên băng ghế chỉ_đạo.Và đương_nhiên đã có sự so_sánh nhất_định trong cung_cách tổ_chức của VBA với các giải đấu khác
